"","Zip","City","State","Latitude","Longitude","Timezone","Daylight savings time flag","geopoint"
"590","46205","Indianapolis","IN",39.824858,-86.13817,-5,0,"39.824858,-86.13817"
"591","47177","Underwood","IN",38.603451,-85.76711,-5,1,"38.603451,-85.76711"
"592","40007","Bethlehem","KY",38.452451,-85.00764,-5,1,"38.452451,-85.00764"
"593","46616","South Bend","IN",41.69248,-86.26514,-5,0,"41.69248,-86.26514"
"594","41085","Silver Grove","KY",39.034293,-84.39156,-5,1,"39.034293,-84.39156"
"595","47875","Saint Bernice","IN",39.877847,-87.443566,-5,0,"39.877847,-87.443566"
"596","42746","Hardyville","KY",37.199656,-85.73469,-6,1,"37.199656,-85.73469"
"597","47130","Jeffersonville","IN",38.309105,-85.72035,-5,1,"38.309105,-85.72035"
"598","41847","Redfox","KY",37.21583,-82.95449,-5,1,"37.21583,-82.95449"
"599","41650","Melvin","KY",37.351125,-82.69298,-5,1,"37.351125,-82.69298"
"600","42047","Hampton","KY",37.2948,-88.41026,-6,1,"37.2948,-88.41026"
"601","42567","Eubank","KY",37.250746,-84.61781,-5,1,"37.250746,-84.61781"
"602","46291","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"603","46860","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"604","40041","Masonic Home","KY",38.25361,-85.662215,-5,1,"38.25361,-85.662215"
"605","84341","Logan","UT",41.780998,-111.80904,-7,1,"41.780998,-111.80904"
"606","84730","Glenwood","UT",38.764683,-111.98379,-7,1,"38.764683,-111.98379"
"607","47229","Crothersville","IN",38.802486,-85.84894,-5,0,"38.802486,-85.84894"
"608","41535","Huddy","KY",37.598267,-82.27611,-5,1,"37.598267,-82.27611"
"609","42140","Gamaliel","KY",36.655006,-85.80866,-6,1,"36.655006,-85.80866"
"610","42366","Philpot","KY",37.729714,-86.92838,-6,1,"37.729714,-86.92838"
"611","42553","Science Hill","KY",37.177577,-84.65481,-5,1,"37.177577,-84.65481"
"612","40620","Frankfort","KY",38.234133,-84.874809,-5,1,"38.234133,-84.874809"
"613","40818","Coalgood","KY",36.807137,-83.26552,-5,1,"36.807137,-83.26552"
"614","47729","Scott","IN",38.110995,-87.527249,-6,1,"38.110995,-87.527249"
"615","40514","Lexington","KY",37.984907,-84.56691,-5,1,"37.984907,-84.56691"
"616","46255","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"617","47905","Lafayette","IN",40.41836,-86.81847,-5,0,"40.41836,-86.81847"
"618","84046","Manila","UT",40.978642,-109.74719,-7,1,"40.978642,-109.74719"
"619","84132","Salt Lake City","UT",40.772743,-111.838541,-7,1,"40.772743,-111.838541"
"620","84304","Cache Junction","UT",41.832776,-111.99738,-7,1,"41.832776,-111.99738"
"621","40348","Millersburg","KY",38.302495,-84.14578,-5,1,"38.302495,-84.14578"
"622","47402","Bloomington","IN",39.173234,-86.501543,-5,0,"39.173234,-86.501543"
"623","47527","Dubois","IN",38.473956,-86.77777,-5,0,"38.473956,-86.77777"
"624","47556","Mariah Hill","IN",38.16644,-86.917205,-6,1,"38.16644,-86.917205"
"625","42101","Bowling Green","KY",37.010643,-86.46145,-6,1,"37.010643,-86.46145"
"626","46372","Roselawn","IN",41.143358,-87.322049,-6,1,"41.143358,-87.322049"
"627","46789","Stroh","IN",41.583493,-85.199186,-5,0,"41.583493,-85.199186"
"628","40372","Salvisa","KY",37.911825,-84.88657,-5,1,"37.911825,-84.88657"
"629","40829","Grays Knob","KY",36.797447,-83.264497,-5,1,"36.797447,-83.264497"
"630","47490","Bloomington","IN",39.173234,-86.501543,-5,0,"39.173234,-86.501543"
"631","42070","Milburn","KY",36.863147,-88.995991,-6,1,"36.863147,-88.995991"
"632","42764","Mount Sherman","KY",37.463961,-85.639231,-5,1,"37.463961,-85.639231"
"633","46511","Culver","IN",41.218388,-86.42163,-5,0,"41.218388,-86.42163"
"634","47441","Linton","IN",39.039636,-87.16987,-5,0,"39.039636,-87.16987"
"635","40322","Frenchburg","KY",37.937105,-83.63429,-5,1,"37.937105,-83.63429"
"636","40840","Helton","KY",36.949181,-83.43129,-5,1,"36.949181,-83.43129"
"637","40067","Simpsonville","KY",38.210818,-85.36122,-5,1,"38.210818,-85.36122"
"638","46106","Bargersville","IN",39.514024,-86.18812,-5,0,"39.514024,-86.18812"
"639","47957","Medaryville","IN",41.083487,-86.87605,-5,0,"41.083487,-86.87605"
"640","40334","Hope","KY",38.016706,-83.76639,-5,1,"38.016706,-83.76639"
"641","46368","Portage","IN",41.58327,-87.18154,-6,1,"41.58327,-87.18154"
"642","46539","Mentone","IN",41.168118,-86.01203,-5,0,"41.168118,-86.01203"
"643","46015","Anderson","IN",40.093792,-85.657825,-5,0,"40.093792,-85.657825"
"644","40057","Pleasureville","KY",38.386916,-85.06609,-5,1,"38.386916,-85.06609"
"645","84015","Clearfield","UT",41.126476,-112.04427,-7,1,"41.126476,-112.04427"
"646","40865","Putney","KY",36.901802,-83.24129,-5,1,"36.901802,-83.24129"
"647","47344","Greensboro","IN",39.876764,-85.46546,-5,0,"39.876764,-85.46546"
"648","47455","Patricksburg","IN",39.311243,-86.95343,-5,0,"39.311243,-86.95343"
"649","46939","Kewanna","IN",41.007625,-86.4016,-5,0,"41.007625,-86.4016"
"650","47884","Universal","IN",39.622536,-87.45451,-5,0,"39.622536,-87.45451"
"651","40806","Baxter","KY",36.872801,-83.30778,-5,1,"36.872801,-83.30778"
"652","46168","Plainfield","IN",39.69775,-86.39589,-5,0,"39.69775,-86.39589"
"653","46994","Walton","IN",40.668348,-86.24943,-5,0,"40.668348,-86.24943"
"654","47950","Idaville","IN",40.794442,-86.65353,-5,0,"40.794442,-86.65353"
"655","46202","Indianapolis","IN",39.782842,-86.15673,-5,0,"39.782842,-86.15673"
"656","40231","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"657","46143","Greenwood","IN",39.601649,-86.12734,-5,0,"39.601649,-86.12734"
"658","84537","Orangeville","UT",39.36696,-111.16518,-7,1,"39.36696,-111.16518"
"659","40977","Pineville","KY",36.750028,-83.72023,-5,1,"36.750028,-83.72023"
"660","42518","Bronston","KY",36.94593,-84.63278,-5,1,"36.94593,-84.63278"
"661","40063","Saint Mary","KY",37.579519,-85.355132,-5,1,"37.579519,-85.355132"
"662","46617","South Bend","IN",41.684504,-86.23576,-5,0,"41.684504,-86.23576"
"663","47022","Guilford","IN",39.206203,-84.94922,-5,0,"39.206203,-84.94922"
"664","47141","Marysville","IN",38.543388,-85.60373,-5,1,"38.543388,-85.60373"
"665","46392","Wheatfield","IN",41.186662,-87.05359,-6,1,"41.186662,-87.05359"
"666","41092","Verona","KY",38.815335,-84.68485,-5,1,"38.815335,-84.68485"
"667","42759","Marrowbone","KY",36.824961,-85.50481,-6,1,"36.824961,-85.50481"
"668","46741","Grabill","IN",41.202549,-84.93811,-5,0,"41.202549,-84.93811"
"669","40145","Hudson","KY",37.652706,-86.3173,-6,1,"37.652706,-86.3173"
"670","46780","Pleasant Mills","IN",40.74532,-84.937926,-5,0,"40.74532,-84.937926"
"671","46063","Orestes","IN",40.27046,-85.72871,-5,0,"40.27046,-85.72871"
"672","41760","Scuddy","KY",37.205562,-83.08055,-5,1,"37.205562,-83.08055"
"673","41517","Burdine","KY",37.184477,-82.61109,-5,1,"37.184477,-82.61109"
"674","42450","Providence","KY",37.396445,-87.76428,-6,1,"37.396445,-87.76428"
"675","47453","Owensburg","IN",38.924067,-86.74308,-5,0,"38.924067,-86.74308"
"676","84313","Grouse Creek","UT",41.307779,-113.56365,-7,1,"41.307779,-113.56365"
"677","84515","Cisco","UT",38.999877,-109.615008,-7,1,"38.999877,-109.615008"
"678","40027","Harrods Creek","KY",38.329718,-85.63299,-5,1,"38.329718,-85.63299"
"679","40863","Pathfork","KY",36.753043,-83.44991,-5,1,"36.753043,-83.44991"
"680","46356","Lowell","IN",41.269789,-87.41353,-6,1,"41.269789,-87.41353"
"681","46935","Grass Creek","IN",41.040988,-86.206925,-5,0,"41.040988,-86.206925"
"682","41005","Burlington","KY",39.020466,-84.74158,-5,1,"39.020466,-84.74158"
"683","40066","Shelbyville","KY",38.197268,-85.212156,-5,1,"38.197268,-85.212156"
"684","46251","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"685","46401","Gary","IN",41.590686,-87.319937,-6,1,"41.590686,-87.319937"
"686","40245","Louisville","KY",38.270855,-85.48322,-5,1,"38.270855,-85.48322"
"687","46782","Preble","IN",40.83204,-85.005402,-5,0,"40.83204,-85.005402"
"688","47460","Spencer","IN",39.290029,-86.77844,-5,0,"39.290029,-86.77844"
"689","42634","Parkers Lake","KY",36.881682,-84.42143,-5,1,"36.881682,-84.42143"
"690","46348","La Crosse","IN",41.316401,-86.87244,-6,1,"41.316401,-86.87244"
"691","46980","Servia","IN",40.848927,-85.792501,-5,0,"40.848927,-85.792501"
"692","84323","Logan","UT",41.684253,-111.783783,-7,1,"41.684253,-111.783783"
"693","84008","Bonanza","UT",40.443106,-109.505593,-7,1,"40.443106,-109.505593"
"694","41713","Avawam","KY",37.22539,-83.273609,-5,1,"37.22539,-83.273609"
"695","40763","Siler","KY",36.681189,-83.95156,-5,1,"36.681189,-83.95156"
"696","46325","Hammond","IN",41.461543,-87.372779,-6,1,"41.461543,-87.372779"
"697","42711","Bakerton","KY",36.898169,-85.31056,-6,1,"36.898169,-85.31056"
"698","46102","Advance","IN",39.996577,-86.61928,-5,0,"39.996577,-86.61928"
"699","47977","Remington","IN",40.763755,-87.15306,-6,1,"40.763755,-87.15306"
"700","84655","Santaquin","UT",40.03148,-111.85302,-7,1,"40.03148,-111.85302"
"701","40824","Dayhoit","KY",36.840955,-83.37539,-5,1,"36.840955,-83.37539"
"702","41011","Covington","KY",39.0752,-84.52064,-5,1,"39.0752,-84.52064"
"703","42276","Russellville","KY",36.860612,-86.88171,-6,1,"36.860612,-86.88171"
"704","42783","Summit","KY",37.567134,-86.085259,-5,1,"37.567134,-86.085259"
"705","46382","Union Mills","IN",41.479916,-86.77328,-6,1,"41.479916,-86.77328"
"706","46532","Hamlet","IN",41.411513,-86.61127,-5,0,"41.411513,-86.61127"
"707","47394","Winchester","IN",40.173141,-84.97922,-5,0,"40.173141,-84.97922"
"708","46039","Forest","IN",40.366648,-86.30867,-5,0,"40.366648,-86.30867"
"709","47812","Terre Haute","IN",39.433602,-87.410094,-5,0,"39.433602,-87.410094"
"710","47838","Carlisle","IN",38.957093,-87.3793,-5,0,"38.957093,-87.3793"
"711","42088","Wingo","KY",36.627427,-88.74845,-6,1,"36.627427,-88.74845"
"712","42135","Franklin","KY",36.758166,-86.581957,-6,1,"36.758166,-86.581957"
"713","46118","Clayton","IN",39.65983,-86.53196,-5,0,"39.65983,-86.53196"
"714","46750","Huntington","IN",40.872261,-85.49061,-5,0,"40.872261,-85.49061"
"715","42431","Madisonville","KY",37.330791,-87.50378,-6,1,"37.330791,-87.50378"
"716","42338","Dundee","KY",37.559872,-86.77254,-6,1,"37.559872,-86.77254"
"717","47991","West Lebanon","IN",40.277121,-87.413,-5,0,"40.277121,-87.413"
"718","46157","Monrovia","IN",39.561003,-86.53591,-5,0,"39.561003,-86.53591"
"719","47164","Palmyra","IN",38.410145,-86.09643,-5,1,"38.410145,-86.09643"
"720","84106","Salt Lake City","UT",40.706246,-111.85657,-7,1,"40.706246,-111.85657"
"721","84647","Mount Pleasant","UT",39.545778,-111.43798,-7,1,"39.545778,-111.43798"
"722","84761","Parowan","UT",37.886163,-112.83945,-7,1,"37.886163,-112.83945"
"723","47968","New Ross","IN",39.961958,-86.73576,-5,0,"39.961958,-86.73576"
"724","46671","Topeka","IN",41.532773,-85.539454,-5,0,"41.532773,-85.539454"
"725","41774","Viper","KY",37.158397,-83.13673,-5,1,"37.158397,-83.13673"
"726","42259","Mammoth Cave","KY",37.274689,-86.19818,-6,1,"37.274689,-86.19818"
"727","46772","Monroe","IN",40.736015,-84.92161,-5,0,"40.736015,-84.92161"
"728","47848","Dugger","IN",39.065547,-87.25714,-5,0,"39.065547,-87.25714"
"729","84069","Rush Valley","UT",40.366554,-112.45813,-7,1,"40.366554,-112.45813"
"730","84767","Springdale","UT",37.186249,-113.013922,-7,1,"37.186249,-113.013922"
"731","40229","Louisville","KY",38.085601,-85.66979,-5,1,"38.085601,-85.66979"
"732","47562","Odon","IN",38.837695,-86.98512,-5,0,"38.837695,-86.98512"
"733","41451","Malone","KY",37.914002,-83.233761,-5,1,"37.914002,-83.233761"
"734","46755","Kendallville","IN",41.449897,-85.26765,-5,0,"41.449897,-85.26765"
"735","42124","Beaumont","KY",36.857666,-85.649583,-6,1,"36.857666,-85.649583"
"736","47016","Cedar Grove","IN",39.37427,-84.91113,-5,0,"39.37427,-84.91113"
"737","46347","Kouts","IN",41.305178,-87.01522,-6,1,"41.305178,-87.01522"
"738","84714","Beryl","UT",37.798268,-113.6718,-7,1,"37.798268,-113.6718"
"739","47654","Mackey","IN",38.25312,-87.39205,-6,1,"38.25312,-87.39205"
"740","84052","Myton","UT",40.065834,-110.14823,-7,1,"40.065834,-110.14823"
"741","42343","Fordsville","KY",37.655016,-86.69303,-6,1,"37.655016,-86.69303"
"742","40355","New Liberty","KY",38.606023,-84.8279,-5,1,"38.606023,-84.8279"
"743","47403","Bloomington","IN",39.121719,-86.57409,-5,0,"39.121719,-86.57409"
"744","46145","Greenwood","IN",39.597444,-86.088914,-5,0,"39.597444,-86.088914"
"745","46720","Brimfield","IN",41.395275,-85.423462,-5,0,"41.395275,-85.423462"
"746","47463","Stanford","IN",39.085896,-86.6689,-5,0,"39.085896,-86.6689"
"747","47597","Wheatland","IN",38.652821,-87.30088,-5,0,"38.652821,-87.30088"
"748","84753","Modena","UT",37.873645,-113.88673,-7,1,"37.873645,-113.88673"
"749","46342","Hobart","IN",41.533786,-87.26403,-6,1,"41.533786,-87.26403"
"750","40962","Manchester","KY",37.164346,-83.76674,-5,1,"37.164346,-83.76674"
"751","47849","Fairbanks","IN",39.193884,-87.5449,-5,0,"39.193884,-87.5449"
"752","84306","Collinston","UT",41.804848,-112.07009,-7,1,"41.804848,-112.07009"
"753","47550","Lamar","IN",38.077016,-86.92258,-6,1,"38.077016,-86.92258"
"754","46274","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"755","46770","Markle","IN",40.852768,-85.30702,-5,0,"40.852768,-85.30702"
"756","46962","North Manchester","IN",40.996628,-85.7758,-5,0,"40.996628,-85.7758"
"757","84501","Price","UT",39.578473,-110.78678,-7,1,"39.578473,-110.78678"
"758","84082","Wallsburg","UT",40.371817,-111.41809,-7,1,"40.371817,-111.41809"
"759","84746","Leeds","UT",37.237225,-113.33562,-7,1,"37.237225,-113.33562"
"760","41173","Soldier","KY",38.262029,-83.28472,-5,1,"38.262029,-83.28472"
"761","47515","Bristow","IN",38.184046,-86.71714,-5,0,"38.184046,-86.71714"
"762","46032","Carmel","IN",39.970241,-86.15416,-5,0,"39.970241,-86.15416"
"763","40602","Frankfort","KY",38.234133,-84.874809,-5,1,"38.234133,-84.874809"
"764","41072","Newport","KY",38.963761,-84.368926,-5,1,"38.963761,-84.368926"
"765","47965","New Market","IN",39.950948,-86.92076,-5,0,"39.950948,-86.92076"
"766","41819","Gordon","KY",36.98586,-83.06497,-5,1,"36.98586,-83.06497"
"767","42372","Sacramento","KY",37.41277,-87.28063,-6,1,"37.41277,-87.28063"
"768","47035","New Trenton","IN",39.310292,-84.90196,-5,0,"39.310292,-84.90196"
"769","47943","Fair Oaks","IN",41.074738,-87.26193,-6,1,"41.074738,-87.26193"
"770","47951","Kentland","IN",40.77759,-87.44607,-6,1,"40.77759,-87.44607"
"771","46970","Peru","IN",40.753091,-86.07185,-5,0,"40.753091,-86.07185"
"772","46781","Poneto","IN",40.641626,-85.24984,-5,0,"40.641626,-85.24984"
"773","41368","Saint Helens","KY",37.611684,-83.64341,-5,1,"37.611684,-83.64341"
"774","46535","Granger","IN",41.720636,-86.192003,-5,0,"41.720636,-86.192003"
"775","40982","Scalf","KY",36.933443,-83.70088,-5,1,"36.933443,-83.70088"
"776","84735","Hatch","UT",37.61127,-112.55601,-7,1,"37.61127,-112.55601"
"777","41762","Sizerock","KY",37.223635,-83.50599,-5,1,"37.223635,-83.50599"
"778","42788","White Mills","KY",37.55125,-86.03115,-5,1,"37.55125,-86.03115"
"779","41226","Keaton","KY",37.992794,-82.94551,-5,1,"37.992794,-82.94551"
"780","46184","Whiteland","IN",39.557799,-86.08543,-5,0,"39.557799,-86.08543"
"781","46705","Ashley","IN",41.523914,-85.06155,-5,0,"41.523914,-85.06155"
"782","47803","Terre Haute","IN",39.46706,-87.34452,-5,0,"39.46706,-87.34452"
"783","47831","Blanford","IN",39.877847,-87.443566,-5,0,"39.877847,-87.443566"
"784","40444","Lancaster","KY",37.667083,-84.59496,-5,1,"37.667083,-84.59496"
"785","42029","Calvert City","KY",37.013505,-88.37269,-6,1,"37.013505,-88.37269"
"786","41526","Fords Branch","KY",37.437194,-82.518527,-5,1,"37.437194,-82.518527"
"787","40940","Frakes","KY",36.607234,-83.92535,-5,1,"36.607234,-83.92535"
"788","84098","Park City","UT",40.726899,-111.53674,-7,1,"40.726899,-111.53674"
"789","84135","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"790","84301","Bear River City","UT",41.615276,-112.12561,-7,1,"41.615276,-112.12561"
"791","47969","Newtown","IN",40.205056,-87.15089,-5,0,"40.205056,-87.15089"
"792","40337","Jeffersonville","KY",37.9615,-83.8438,-5,1,"37.9615,-83.8438"
"793","47174","Sulphur","IN",38.210303,-86.46657,-5,0,"38.210303,-86.46657"
"794","40013","Coxs Creek","KY",37.928563,-85.49036,-5,1,"37.928563,-85.49036"
"795","40206","Louisville","KY",38.254671,-85.70254,-5,1,"38.254671,-85.70254"
"796","41260","Thelma","KY",37.831324,-82.76039,-5,1,"37.831324,-82.76039"
"797","46322","Highland","IN",41.549851,-87.45806,-6,1,"41.549851,-87.45806"
"798","40159","Radcliff","KY",37.723474,-85.976854,-5,1,"37.723474,-85.976854"
"799","42023","Bardwell","KY",36.881954,-88.98347,-6,1,"36.881954,-88.98347"
"800","42024","Barlow","KY",37.071352,-89.04326,-6,1,"37.071352,-89.04326"
"801","40036","Lockport","KY",38.434443,-84.96898,-5,1,"38.434443,-84.96898"
"802","46571","Topeka","IN",41.565561,-85.54707,-5,0,"41.565561,-85.54707"
"803","40214","Louisville","KY",38.160936,-85.77624,-5,1,"38.160936,-85.77624"
"804","40964","Mary Alice","KY",36.842977,-83.183446,-5,1,"36.842977,-83.183446"
"805","41759","Sassafras","KY",37.229381,-83.03409,-5,1,"37.229381,-83.03409"
"806","40421","Dabolt","KY",37.416008,-83.993588,-5,1,"37.416008,-83.993588"
"807","84520","East Carbon","UT",39.569596,-110.34199,-7,1,"39.569596,-110.34199"
"808","40759","Rockholds","KY",36.817151,-84.05917,-5,1,"36.817151,-84.05917"
"809","40823","Cumberland","KY",36.972292,-82.99572,-5,1,"36.972292,-82.99572"
"810","84412","Ogden","UT",41.255285,-111.956721,-7,1,"41.255285,-111.956721"
"811","47317","Kennard","IN",39.902534,-85.520201,-5,0,"39.902534,-85.520201"
"812","42635","Pine Knot","KY",36.663153,-84.41611,-5,1,"36.663153,-84.41611"
"813","41464","Royalton","KY",37.65026,-82.94544,-5,1,"37.65026,-82.94544"
"814","42743","Greensburg","KY",37.234802,-85.51436,-6,1,"37.234802,-85.51436"
"815","46390","Wanatah","IN",41.420078,-86.88131,-6,1,"41.420078,-86.88131"
"816","47610","Chandler","IN",38.047188,-87.39041,-6,1,"38.047188,-87.39041"
"817","41019","Covington","KY",38.944663,-84.520501,-5,1,"38.944663,-84.520501"
"818","84075","Syracuse","UT",41.086069,-112.06279,-7,1,"41.086069,-112.06279"
"819","84528","Huntington","UT",39.343592,-110.9778,-7,1,"39.343592,-110.9778"
"820","46040","Fortville","IN",39.93549,-85.84047,-5,0,"39.93549,-85.84047"
"821","47520","Cannelton","IN",37.934311,-86.67821,-5,0,"37.934311,-86.67821"
"822","41065","Muses Mills","KY",38.3481,-83.718626,-5,1,"38.3481,-83.718626"
"823","46787","South Whitley","IN",41.080236,-85.62796,-5,0,"41.080236,-85.62796"
"824","40081","Crestwood","KY",38.3386,-85.492459,-5,1,"38.3386,-85.492459"
"825","84530","La Sal","UT",38.236886,-109.15445,-7,1,"38.236886,-109.15445"
"826","40298","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"827","47613","Elberfeld","IN",38.170645,-87.42886,-6,1,"38.170645,-87.42886"
"828","42046","Hamlin","KY",36.6033,-88.092285,-6,1,"36.6033,-88.092285"
"829","84305","Clarkston","UT",41.938629,-112.0433,-7,1,"41.938629,-112.0433"
"830","47649","Francisco","IN",38.343295,-87.44275,-6,1,"38.343295,-87.44275"
"831","41132","Denton","KY",38.251159,-82.83496,-5,1,"38.251159,-82.83496"
"832","47261","Millhousen","IN",39.292004,-85.491788,-5,0,"39.292004,-85.491788"
"833","84307","Corinne","UT",41.535714,-112.30373,-7,1,"41.535714,-112.30373"
"834","42163","Rocky Hill","KY",37.09425,-86.143188,-6,1,"37.09425,-86.143188"
"835","40118","Fairdale","KY",38.106135,-85.75362,-5,1,"38.106135,-85.75362"
"836","40371","Salt Lick","KY",38.087867,-83.61146,-5,1,"38.087867,-83.61146"
"837","46731","Craigville","IN",40.793562,-85.0974,-5,0,"40.793562,-85.0974"
"838","46904","Kokomo","IN",40.469625,-86.11894,-5,0,"40.469625,-86.11894"
"839","42104","Bowling Green","KY",36.930527,-86.44751,-6,1,"36.930527,-86.44751"
"840","84133","Salt Lake City","UT",40.769046,-111.889319,-7,1,"40.769046,-111.889319"
"841","47163","Otisco","IN",38.544512,-85.66831,-5,1,"38.544512,-85.66831"
"842","47488","Hamblen","IN",39.246268,-86.163826,-5,0,"39.246268,-86.163826"
"843","40078","Willisburg","KY",37.840066,-85.12572,-5,1,"37.840066,-85.12572"
"844","46507","Bristol","IN",41.725061,-85.81792,-5,0,"41.725061,-85.81792"
"845","47369","Pennville","IN",40.495879,-85.14637,-5,0,"40.495879,-85.14637"
"846","47851","Fontanet","IN",39.573663,-87.24536,-5,0,"39.573663,-87.24536"
"847","41351","Mistletoe","KY",37.398617,-83.704908,-5,1,"37.398617,-83.704908"
"848","84719","Brian Head","UT",37.663896,-112.81081,-7,1,"37.663896,-112.81081"
"849","41660","Teaberry","KY",37.428801,-82.64374,-5,1,"37.428801,-82.64374"
"850","84073","Talmage","UT",40.352343,-110.46935,-7,1,"40.352343,-110.46935"
"851","84316","Howell","UT",41.773176,-112.45965,-7,1,"41.773176,-112.45965"
"852","46360","Michigan City","IN",41.707539,-86.87902,-6,1,"41.707539,-86.87902"
"853","46614","South Bend","IN",41.626588,-86.24804,-5,0,"41.626588,-86.24804"
"854","40813","Calvin","KY",36.737835,-83.60248,-5,1,"36.737835,-83.60248"
"855","84038","Laketown","UT",41.797569,-111.3702,-7,1,"41.797569,-111.3702"
"856","40014","Crestwood","KY",38.335106,-85.4584,-5,1,"38.335106,-85.4584"
"857","40930","Dewitt","KY",36.855044,-83.739,-5,1,"36.855044,-83.739"
"858","47882","Sullivan","IN",39.090479,-87.40667,-5,0,"39.090479,-87.40667"
"859","84657","Sigurd","UT",38.834889,-111.943,-7,1,"38.834889,-111.943"
"860","41037","Elizaville","KY",38.3481,-83.718626,-5,1,"38.3481,-83.718626"
"861","46227","Indianapolis","IN",39.678495,-86.12973,-5,0,"39.678495,-86.12973"
"862","41503","South Williamson","KY",37.67059,-82.28465,-5,1,"37.67059,-82.28465"
"863","47974","Perrysville","IN",40.043359,-87.4655,-5,0,"40.043359,-87.4655"
"864","41000","Fort Mitchell","KY",39.0358,-84.546445,-5,1,"39.0358,-84.546445"
"865","41018","Erlanger","KY",39.013755,-84.60229,-5,1,"39.013755,-84.60229"
"866","46953","Marion","IN",40.53089,-85.65922,-5,0,"40.53089,-85.65922"
"867","47375","Richmond","IN",39.860417,-85.015983,-5,0,"39.860417,-85.015983"
"868","41164","Olive Hill","KY",38.292177,-83.18381,-5,1,"38.292177,-83.18381"
"869","41558","Ransom","KY",37.533643,-82.21145,-5,1,"37.533643,-82.21145"
"870","84072","Tabiona","UT",40.362986,-110.70128,-7,1,"40.362986,-110.70128"
"871","46051","Lapel","IN",40.065589,-85.84631,-5,0,"40.065589,-85.84631"
"872","46590","Winona Lake","IN",41.22163,-85.81795,-5,0,"41.22163,-85.81795"
"873","84025","Farmington","UT",40.988347,-111.88847,-7,1,"40.988347,-111.88847"
"874","41039","Ewing","KY",38.424954,-83.86286,-5,1,"38.424954,-83.86286"
"875","47925","Buffalo","IN",40.882284,-86.74363,-5,0,"40.882284,-86.74363"
"876","47858","Lewis","IN",39.255569,-87.23587,-5,0,"39.255569,-87.23587"
"877","47904","Lafayette","IN",40.428735,-86.8768,-5,0,"40.428735,-86.8768"
"878","40049","Nerinx","KY",37.660251,-85.393204,-5,1,"37.660251,-85.393204"
"879","40849","Lejunior","KY",36.885169,-83.12461,-5,1,"36.885169,-83.12461"
"880","46680","South Bend","IN",41.596769,-86.292991,-5,0,"41.596769,-86.292991"
"881","42344","Graham","KY",37.240117,-87.29396,-6,1,"37.240117,-87.29396"
"882","46941","Lagro","IN",40.832028,-85.70333,-5,0,"40.832028,-85.70333"
"883","42127","Cave City","KY",37.131203,-85.94633,-6,1,"37.131203,-85.94633"
"884","47967","New Richmond","IN",40.192176,-86.98346,-5,0,"40.192176,-86.98346"
"885","84315","Hooper","UT",41.172593,-112.10675,-7,1,"41.172593,-112.10675"
"886","47427","Coal City","IN",39.232338,-87.03271,-5,0,"39.232338,-87.03271"
"887","84636","Holden","UT",39.099629,-112.2823,-7,1,"39.099629,-112.2823"
"888","84773","Teasdale","UT",38.28419,-111.53072,-7,1,"38.28419,-111.53072"
"889","47138","Lexington","IN",38.678365,-85.6097,-5,0,"38.678365,-85.6097"
"890","84711","Annabella","UT",38.707639,-112.05826,-7,1,"38.707639,-112.05826"
"891","84070","Sandy","UT",40.581595,-111.88821,-7,1,"40.581595,-111.88821"
"892","47420","Avoca","IN",38.912898,-86.55097,-5,0,"38.912898,-86.55097"
"893","40935","Flat Lick","KY",36.867971,-83.74576,-5,1,"36.867971,-83.74576"
"894","46167","Pittsboro","IN",39.872255,-86.46335,-5,0,"39.872255,-86.46335"
"895","46901","Kokomo","IN",40.501576,-86.14677,-5,0,"40.501576,-86.14677"
"896","40311","Carlisle","KY",38.320944,-84.02358,-5,1,"38.320944,-84.02358"
"897","47020","Florence","IN",38.813326,-84.94113,-5,0,"38.813326,-84.94113"
"898","46864","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"899","40256","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"900","40268","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"901","46740","Geneva","IN",40.599769,-84.96856,-5,0,"40.599769,-84.96856"
"902","47521","Celestine","IN",38.387935,-86.74717,-5,0,"38.387935,-86.74717"
"903","41569","Toler","KY",37.633524,-82.25408,-5,1,"37.633524,-82.25408"
"904","41719","Bonnyman","KY",37.295365,-83.25414,-5,1,"37.295365,-83.25414"
"905","40536","Lexington","KY",38.032075,-84.508361,-5,1,"38.032075,-84.508361"
"906","41667","Weeksbury","KY",37.322234,-82.69699,-5,1,"37.322234,-82.69699"
"907","47994","Wingate","IN",40.170546,-87.06795,-5,0,"40.170546,-87.06795"
"908","84116","Salt Lake City","UT",40.790309,-111.94018,-7,1,"40.790309,-111.94018"
